,Compound,TyreLife,FreshTyre,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
8,MEDIUM,1.0,True,9.0,10.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
9,MEDIUM,4.0,False,1.0,1.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
10,SOFT,4.0,False,5.0,4.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
11,MEDIUM,4.0,False,3.0,3.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
12,HARD,1.0,True,14.0,13.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
13,MEDIUM,1.0,True,19.0,17.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
14,MEDIUM,4.0,False,6.0,6.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
15,MEDIUM,1.0,True,17.0,18.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
16,MEDIUM,1.0,True,15.0,16.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
17,MEDIUM,1.0,True,12.0,15.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
18,MEDIUM,4.0,False,2.0,2.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
19,MEDIUM,1.0,True,16.0,14.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
0,MEDIUM,4.0,False,17.0,5.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
1,MEDIUM,4.0,False,5.0,0.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
2,SOFT,4.0,False,19.0,9.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
3,SOFT,4.0,False,6.0,4.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
4,SOFT,4.0,False,10.0,10.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
5,MEDIUM,4.0,False,9.0,13.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
6,SOFT,4.0,False,7.0,6.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
7,SOFT,1.0,True,13.0,16.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
8,MEDIUM,4.0,False,2.0,1.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
9,SOFT,4.0,False,4.0,7.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
10,MEDIUM,4.0,False,1.0,2.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
11,MEDIUM,1.0,True,16.0,18.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
12,MEDIUM,1.0,True,15.0,20.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
13,SOFT,4.0,False,8.0,8.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
14,SOFT,1.0,True,18.0,17.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
15,SOFT,1.0,True,14.0,15.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
16,MEDIUM,1.0,True,11.0,14.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
17,MEDIUM,4.0,False,3.0,3.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
18,MEDIUM,1.0,True,20.0,19.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
19,MEDIUM,1.0,True,12.0,12.0,Bahrain Grand Prix,2021,20.9,56.4,1014.8,False,29.9,1.0
0,WET,1.0,True,7.0,5.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
1,INTERMEDIATE,1.0,True,11.0,2.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
2,INTERMEDIATE,1.0,True,10.0,15.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
3,INTERMEDIATE,1.0,True,4.0,4.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
4,INTERMEDIATE,1.0,True,8.0,10.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
5,INTERMEDIATE,1.0,True,12.0,20.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
6,INTERMEDIATE,1.0,True,6.0,6.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
7,WET,1.0,True,9.0,9.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
8,INTERMEDIATE,1.0,True,1.0,3.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
9,INTERMEDIATE,1.0,True,3.0,7.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
10,INTERMEDIATE,1.0,True,2.0,1.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
11,WET,1.0,True,16.0,18.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
12,INTERMEDIATE,1.0,True,15.0,0.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
13,INTERMEDIATE,1.0,True,5.0,11.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
14,INTERMEDIATE,1.0,True,20.0,14.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
15,INTERMEDIATE,1.0,True,19.0,12.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
16,INTERMEDIATE,1.0,True,13.0,16.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
17,INTERMEDIATE,1.0,True,18.0,8.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
18,WET,1.0,True,17.0,19.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
19,INTERMEDIATE,1.0,True,14.0,17.0,Emilia Romagna Grand Prix,2021,9.8,68.7,1011.7,True,18.1,0.2
0,SOFT,5.0,False,10.0,9.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
1,MEDIUM,7.0,False,4.0,4.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
2,MEDIUM,1.0,True,8.0,13.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
3,MEDIUM,6.0,False,6.0,8.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
4,SOFT,1.0,True,14.0,17.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
5,MEDIUM,1.0,True,15.0,14.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
6,MEDIUM,1.0,True,9.0,16.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
7,SOFT,4.0,False,7.0,6.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
8,MEDIUM,6.0,False,2.0,3.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
9,SOFT,5.0,False,5.0,7.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
10,MEDIUM,5.0,False,1.0,2.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
11,MEDIUM,1.0,True,17.0,19.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
12,SOFT,4.0,False,13.0,10.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
13,SOFT,6.0,False,11.0,5.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
14,MEDIUM,1.0,True,18.0,18.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
15,MEDIUM,1.0,True,16.0,11.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
16,SOFT,1.0,True,20.0,15.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
17,MEDIUM,5.0,False,3.0,1.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
18,MEDIUM,1.0,True,19.0,20.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
19,MEDIUM,1.0,True,12.0,12.0,Portuguese Grand Prix,2021,19.5,38.7,1005.4,False,38.5,0.8
0,SOFT,1.0,True,10.0,12.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
1,SOFT,4.0,False,5.0,8.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
2,SOFT,4.0,False,17.0,10.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
3,SOFT,4.0,False,4.0,4.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
4,SOFT,1.0,True,11.0,11.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
5,SOFT,1.0,True,20.0,16.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
6,SOFT,4.0,False,6.0,7.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
7,SOFT,4.0,False,9.0,5.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
8,SOFT,4.0,False,2.0,2.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
9,SOFT,4.0,False,8.0,9.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
10,SOFT,5.0,False,1.0,1.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
11,SOFT,1.0,True,18.0,18.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
12,SOFT,1.0,True,13.0,13.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
13,SOFT,4.0,False,7.0,6.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
14,SOFT,1.0,True,16.0,19.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
15,SOFT,1.0,True,14.0,15.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
16,MEDIUM,1.0,True,12.0,17.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
17,SOFT,4.0,False,3.0,3.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
18,SOFT,1.0,True,19.0,20.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
19,SOFT,1.0,True,15.0,14.0,Spanish Grand Prix,2021,22.3,55.0,994.5,False,34.1,0.2
0,SOFT,6.0,False,1.0,2.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
1,SOFT,7.0,False,2.0,4.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
2,SOFT,6.0,False,3.0,5.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
3,SOFT,6.0,False,4.0,9.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
4,SOFT,6.0,False,5.0,8.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
5,SOFT,7.0,False,6.0,6.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
6,SOFT,5.0,False,7.0,7.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
7,HARD,1.0,True,8.0,13.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
8,SOFT,1.0,True,9.0,11.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
9,SOFT,6.0,False,10.0,10.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
10,MEDIUM,1.0,True,11.0,14.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
11,MEDIUM,1.0,True,12.0,12.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
12,MEDIUM,1.0,True,13.0,17.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
13,MEDIUM,1.0,True,14.0,15.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
14,MEDIUM,1.0,True,15.0,18.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
15,HARD,1.0,True,16.0,16.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
16,SOFT,1.0,True,17.0,19.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
17,SOFT,1.0,True,18.0,20.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
18,SOFT,6.0,False,19.0,3.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
19,SOFT,5.0,False,20.0,1.0,Monaco Grand Prix,2021,20.7,61.3,1015.0,False,36.9,0.1
0,SOFT,6.0,False,3.0,4.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
1,SOFT,4.0,False,1.0,6.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
2,SOFT,4.0,False,6.0,8.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
3,SOFT,4.0,False,4.0,1.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
4,HARD,1.0,True,19.0,19.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
5,SOFT,7.0,False,7.0,7.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
6,SOFT,1.0,True,9.0,13.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
7,SOFT,1.0,True,20.0,12.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
8,SOFT,2.0,False,18.0,3.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
9,SOFT,4.0,False,5.0,9.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
10,SOFT,5.0,False,15.0,2.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
11,SOFT,1.0,True,13.0,17.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
12,SOFT,1.0,True,2.0,11.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
13,SOFT,4.0,False,8.0,5.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
14,MEDIUM,1.0,True,16.0,16.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
15,MEDIUM,1.0,True,17.0,15.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
16,MEDIUM,1.0,True,10.0,14.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
17,SOFT,5.0,False,12.0,10.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
18,SOFT,1.0,True,14.0,18.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
19,SOFT,1.0,True,11.0,20.0,Azerbaijan Grand Prix,2021,25.4,48.0,1015.5,False,43.9,0.3
0,MEDIUM,4.0,False,1.0,1.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
1,MEDIUM,4.0,False,2.0,2.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
2,MEDIUM,4.0,False,3.0,4.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
3,MEDIUM,4.0,False,4.0,3.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
4,MEDIUM,6.0,False,5.0,8.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
5,MEDIUM,6.0,False,6.0,10.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
6,MEDIUM,6.0,False,7.0,6.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
7,MEDIUM,4.0,False,8.0,9.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
8,HARD,1.0,True,9.0,12.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
9,HARD,1.0,True,10.0,19.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
10,MEDIUM,4.0,False,11.0,5.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
11,MEDIUM,1.0,True,12.0,14.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
12,MEDIUM,1.0,True,13.0,0.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
13,HARD,1.0,True,14.0,11.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
14,HARD,1.0,True,15.0,13.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
15,MEDIUM,4.0,False,16.0,7.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
16,HARD,1.0,True,17.0,17.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
17,MEDIUM,1.0,True,18.0,16.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
18,MEDIUM,1.0,True,19.0,15.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
19,HARD,1.0,True,20.0,18.0,French Grand Prix,2021,23.9,63.6,960.9,False,30.1,0.8
0,MEDIUM,6.0,False,1.0,1.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
1,MEDIUM,5.0,False,2.0,2.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
2,MEDIUM,4.0,False,3.0,5.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
3,SOFT,4.0,False,4.0,4.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
4,SOFT,4.0,False,5.0,3.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
5,MEDIUM,1.0,True,6.0,12.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
6,SOFT,4.0,False,7.0,7.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
7,SOFT,4.0,False,8.0,9.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
8,SOFT,4.0,False,9.0,8.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
9,SOFT,4.0,False,10.0,11.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
10,HARD,1.0,True,11.0,18.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
11,MEDIUM,1.0,True,12.0,14.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
12,MEDIUM,1.0,True,13.0,13.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
13,MEDIUM,1.0,True,14.0,17.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
14,MEDIUM,1.0,True,15.0,15.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
15,MEDIUM,1.0,True,16.0,19.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
16,MEDIUM,1.0,True,17.0,16.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
17,MEDIUM,1.0,True,18.0,20.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
18,MEDIUM,1.0,True,19.0,10.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
19,SOFT,4.0,False,20.0,6.0,Styrian Grand Prix,2021,26.6,34.1,938.7,False,54.1,0.4
0,MEDIUM,4.0,False,1.0,1.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
1,MEDIUM,4.0,False,2.0,5.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
2,MEDIUM,4.0,False,3.0,2.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
3,MEDIUM,4.0,False,4.0,4.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
4,HARD,1.0,True,5.0,10.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
5,MEDIUM,4.0,False,6.0,3.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
6,MEDIUM,1.0,True,7.0,13.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
7,MEDIUM,4.0,False,8.0,12.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
8,SOFT,4.0,False,9.0,6.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
9,MEDIUM,1.0,True,10.0,14.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
10,MEDIUM,4.0,False,11.0,8.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
11,SOFT,4.0,False,12.0,7.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
12,SOFT,4.0,False,13.0,9.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
13,MEDIUM,1.0,True,14.0,15.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
14,HARD,1.0,True,15.0,16.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
15,MEDIUM,1.0,True,16.0,18.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
16,SOFT,4.0,False,17.0,11.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
17,MEDIUM,1.0,True,18.0,19.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
18,MEDIUM,1.0,True,19.0,20.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
19,MEDIUM,1.0,True,20.0,17.0,Austrian Grand Prix,2021,19.0,58.3,935.8,False,27.8,0.1
0,MEDIUM,2.0,False,1.0,2.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
1,MEDIUM,1.0,True,2.0,4.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
2,MEDIUM,2.0,False,3.0,3.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
3,MEDIUM,1.0,True,4.0,5.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
4,MEDIUM,1.0,True,5.0,6.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
5,MEDIUM,1.0,True,6.0,10.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
6,MEDIUM,1.0,True,7.0,7.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
7,MEDIUM,4.0,False,8.0,14.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
8,MEDIUM,1.0,True,9.0,9.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
9,MEDIUM,1.0,True,10.0,16.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
10,MEDIUM,1.0,True,11.0,11.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
11,MEDIUM,1.0,True,12.0,12.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
12,MEDIUM,1.0,True,13.0,15.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
13,MEDIUM,1.0,True,14.0,17.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
14,MEDIUM,1.0,True,15.0,13.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
15,HARD,1.0,True,16.0,0.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
16,MEDIUM,4.0,False,17.0,19.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
17,MEDIUM,4.0,False,18.0,18.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
18,MEDIUM,4.0,False,19.0,8.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
19,MEDIUM,1.0,True,20.0,1.0,British Grand Prix,2021,28.4,41.3,1007.7,False,51.1,0.3
0,INTERMEDIATE,1.0,True,1.0,8.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
1,INTERMEDIATE,1.0,True,2.0,1.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
2,INTERMEDIATE,1.0,True,3.0,15.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
3,INTERMEDIATE,1.0,True,4.0,9.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
4,INTERMEDIATE,1.0,True,5.0,5.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
5,INTERMEDIATE,1.0,True,6.0,16.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
6,INTERMEDIATE,1.0,True,7.0,18.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
7,INTERMEDIATE,1.0,True,8.0,17.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
8,INTERMEDIATE,1.0,True,9.0,3.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
9,INTERMEDIATE,1.0,True,10.0,13.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
10,INTERMEDIATE,1.0,True,11.0,11.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
11,INTERMEDIATE,1.0,True,12.0,20.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
12,MEDIUM,1.0,False,13.0,0.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
13,INTERMEDIATE,1.0,True,14.0,19.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
14,INTERMEDIATE,1.0,True,15.0,6.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
15,INTERMEDIATE,1.0,True,16.0,2.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
16,INTERMEDIATE,1.0,True,17.0,4.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
17,INTERMEDIATE,1.0,True,18.0,7.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
18,INTERMEDIATE,1.0,True,19.0,12.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
19,INTERMEDIATE,1.0,True,20.0,10.0,Hungarian Grand Prix,2021,29.1,55.5,978.6,False,47.0,0.9
0,WET,2.0,False,1.0,1.0,Belgian Grand Prix,2021,12.5,95.6,970.8,True,14.7,0.9
